1.74	0.96
1.75	0.94
1.75	0.91
1.75	0.87
1.76	0.83
1.77	0.79
1.77	0.70
1.77	0.69
1.78	0.65
1.79	0.60
1.79	0.55
1.80	0.51
1.80	0.47
1.81	0.43
1.81	0.40
1.82	0.38
1.83	0.34
1.83	0.31
1.84	0.29
1.84	0.27
1.85	0.25
1.85	0.23
1.86	0.22
1.86	0.19
1.87	0.19
1.87	0.18
1.88	0.18
1.89	0.17
1.89	0.16
1.90	0.16
1.90	0.16
1.91	0.16
1.91	0.16
1.92	0.15
1.92	0.16
1.93	0.16
1.93	0.16
1.94	0.17
1.94	0.18
1.95	0.18
1.96	0.19
1.96	0.20
1.97	0.22
1.97	0.24
1.98	0.25
1.98	0.28
1.99	0.29
1.99	0.30
2.00	0.37
2.01	0.35
2.01	0.37
2.02	0.39
2.02	0.42
2.03	0.44
2.03	0.47
2.04	0.49
2.05	0.48
2.05	0.55
2.05	0.58
2.06	0.61
2.07	0.61
2.07	0.50
2.08	0.90
2.08	1.67
2.09	0.66
2.09	0.96
2.10	0.93
2.10	0.82
2.11	0.92
2.11	0.96
2.12	0.98
2.12	1.02
2.13	1.06
2.13	1.07
2.14	1.13
2.15	1.17
2.15	1.21
2.16	1.22
2.16	1.28
2.17	1.31
2.17	1.36
2.18	1.36
2.18	1.40
2.19	1.41
2.20	1.42
2.20	1.42
2.21	1.42
2.21	1.39
2.22	1.38
2.22	1.35
2.23	1.30
2.23	1.26
2.24	1.21
2.24	1.15
2.25	1.09
2.25	1.02
2.26	0.95
2.26	0.88
2.27	0.87
2.28	0.76
2.28	0.69
2.29	0.64
2.29	0.59
2.30	0.54
2.30	0.49
2.31	0.45
2.32	0.36
2.32	0.38
2.33	0.35
2.33	0.33
2.34	0.30
2.34	0.28
2.35	0.26
2.35	0.24
2.36	0.23
2.36	0.24
2.37	0.21
2.38	0.20
2.38	0.19
2.39	0.19
2.39	0.18
2.40	0.18
2.40	0.18
2.41	0.16
2.41	0.19
2.42	0.20
2.42	0.21
2.43	0.22
2.43	0.23
2.44	0.25
2.44	0.26
2.45	0.29
2.46	0.31
2.46	0.33
2.47	0.35
2.47	0.37
2.48	0.40
2.48	0.43
2.49	0.45
2.49	0.49
2.50	0.50
2.50	0.55
2.51	0.58
2.52	0.61
2.52	0.65
2.53	0.69
2.53	0.73
2.54	0.77
2.54	0.87
2.55	0.85
2.55	0.89
2.56	0.93
2.57	0.97
2.57	1.02
2.57	1.07
2.58	1.11
2.58	1.09
2.59	1.20
2.60	1.25
2.60	1.30
2.61	1.35
2.61	1.40
2.62	1.44
2.62	1.49
2.63	1.54
2.63	1.62
2.64	1.63
2.64	1.68
2.65	1.72
2.66	1.75
2.66	1.78
2.67	1.81
2.67	1.83
2.68	1.81
2.68	1.84
2.69	1.84
2.70	1.82
2.70	1.79
2.71	1.75
2.71	1.71
2.72	1.65
2.72	1.59
2.73	1.53
2.73	1.44
2.74	1.36
2.74	1.28
2.75	1.20
2.75	1.12
2.76	1.05
2.76	0.97
2.77	0.89
2.77	0.83
2.78	0.77
2.79	0.71
2.79	0.66
2.80	0.61
2.80	0.56
2.81	0.52
2.81	0.56
2.82	0.45
2.82	0.41
2.83	0.36
2.84	0.34
2.84	0.31
2.85	0.28
2.85	0.28
2.86	0.18
2.86	0.25
2.87	0.25
2.87	0.25
2.88	0.24
2.88	0.24
2.89	-0.08
2.89	0.17
2.90	0.24
2.91	0.30
2.91	0.28
2.92	0.29
2.92	0.31
2.93	0.33
2.93	0.35
2.94	0.37
2.94	0.40
2.95	0.38
2.96	0.44
2.96	0.48
2.96	0.51
2.97	0.54
2.98	0.58
2.98	0.62
2.99	0.65
2.99	0.70
3.00	0.76
3.00	0.78
3.01	0.83
3.01	0.87
3.02	0.92
3.02	0.97
3.03	1.01
3.04	1.06
3.04	1.10
3.05	1.16
3.05	1.22
3.06	1.28
3.06	1.33
3.07	1.38
3.07	1.44
3.08	1.49
3.08	1.55
3.09	1.62
3.10	1.67
3.10	1.73
3.11	1.78
3.11	1.84
3.12	1.90
3.12	1.95
3.13	2.00
3.13	2.04
3.14	2.09
3.14	2.12
3.15	2.16
3.15	2.18
3.16	2.20
3.17	2.17
3.17	2.16
3.17	2.23
3.17	2.19
3.17	2.19
3.17	2.18
3.17	2.18
3.17	2.19
3.17	2.19
3.17	2.19
3.17	2.14
3.18	2.19
3.18	2.17
3.18	2.15
3.18	2.15
3.18	2.15
3.18	2.15
3.18	2.15
3.18	2.15
3.18	2.17
3.18	2.16
3.18	2.16
3.18	2.16
3.18	2.16
3.18	2.17
3.18	2.17
3.18	2.17
3.18	2.16
3.18	2.15
3.18	2.15
3.18	2.15
3.18	2.15
3.18	2.15
3.18	2.15
3.18	2.15
3.18	2.15
3.18	2.16
3.18	2.16
3.18	2.16
3.18	2.16
3.18	2.17
3.18	2.17
3.18	2.17
3.18	2.17
3.18	2.16
3.18	2.15
3.18	2.15
3.18	2.15
3.18	2.15
3.18	2.15
3.18	2.15
3.18	2.15
3.18	2.21
3.18	2.16
3.18	2.16
3.18	2.16
3.18	2.17
3.18	2.17
3.18	2.17
3.17	2.17
3.18	2.12
3.18	2.16
3.18	2.15
3.18	2.15
3.18	2.15
3.18	2.16
3.18	2.15
3.18	2.15
3.18	2.15
3.18	2.18
3.18	2.16
3.18	2.16
3.18	2.16
3.18	2.17
3.18	2.17
3.18	2.17
3.18	2.17
3.18	2.15
3.18	2.15
3.18	2.15
3.18	2.15
3.18	2.15
3.18	2.16
3.18	2.15
3.18	2.16
3.18	2.16
3.18	2.17
3.18	2.16
3.18	2.17
3.18	2.17
3.18	2.17
3.18	2.17
3.18	2.18
3.18	2.18
3.18	2.17
3.18	2.15
3.18	2.15
3.18	2.15
3.18	2.15
3.18	2.15
3.18	2.15
3.18	2.15
3.18	2.24
3.18	2.16
3.18	2.16
3.18	2.16
3.18	2.17
3.18	2.17
3.18	2.17
3.18	2.18
3.18	2.10
3.18	2.16
3.18	2.16
3.18	2.16
3.18	2.16
3.18	2.16
3.18	2.16
3.18	2.16
3.18	2.16
3.18	2.19
3.18	2.17
3.18	2.17
3.18	2.17
3.18	2.18
3.18	2.18
3.18	2.18
3.18	2.18
3.18	2.16
3.18	2.16
3.18	2.16
3.18	2.17
3.18	2.16
3.18	2.17
3.18	2.16
3.18	2.17
3.18	2.17
3.18	2.18
3.18	2.17
3.18	2.17
3.18	2.18
3.18	2.18
3.18	2.18
3.18	2.19
3.18	2.19
3.18	2.18
3.18	2.17
3.18	2.17
3.18	2.17
3.18	2.17
3.18	2.17
3.18	2.17
3.18	2.17
3.18	2.28
3.18	2.18
3.18	2.18
3.18	2.18
3.18	2.19
3.18	2.19
3.18	2.19
3.18	2.20
3.18	2.09
3.18	2.18
3.18	2.18
3.18	2.18
3.18	2.18
3.18	2.18
3.18	2.18
3.18	2.18
3.18	2.19
3.18	2.23
3.18	2.19
3.18	2.19
3.18	2.19
3.18	2.20
3.18	2.20
3.18	2.20
3.18	2.20
3.18	2.17
3.18	2.19
3.18	2.19
3.18	2.19
3.18	2.19
3.18	2.19
3.18	2.19
3.18	2.19
3.18	2.19
3.18	2.21
3.18	2.20
3.18	2.19
3.18	2.20
3.18	2.20
3.18	2.21
3.18	2.21
3.18	2.21
3.18	2.20
3.18	2.21
3.18	2.20
3.18	2.20
3.18	2.20
3.18	2.20
3.18	2.20
3.18	2.20
3.18	2.20
3.18	2.21
3.18	2.21
3.18	2.21
3.18	2.21
3.18	2.22
3.18	2.22
3.18	2.22
3.18	2.23
3.18	2.14
3.18	1.98
3.18	1.92
3.18	2.19
3.18	2.21
3.18	2.21
3.18	2.21
3.18	2.21
3.18	2.26
3.18	2.22
3.18	2.22
3.18	2.22
3.18	2.22
3.18	2.22
3.18	2.23
3.18	2.23
3.18	2.18
3.18	2.21
3.18	2.21
3.18	2.21
3.18	2.21
3.18	2.21
3.18	2.21
3.18	2.22
3.18	2.21
3.18	2.23
3.18	2.22
3.18	2.22
3.18	2.22
3.18	2.22
3.18	2.24
3.18	2.22
3.18	2.14
3.18	1.76
3.18	3.28
3.18	2.93
3.18	2.67
3.18	2.46
3.18	2.48
3.18	2.03
3.18	1.90
3.18	2.56
3.18	2.21
3.18	2.17
3.18	2.21
3.18	2.20
3.18	2.21
3.18	2.21
3.18	2.21
3.18	2.22
3.18	2.20
3.18	2.19
3.18	2.19
3.18	2.19
3.18	2.20
3.18	2.20
3.18	2.20
3.18	2.20
3.18	2.26
3.18	2.21
3.18	2.20
3.18	2.21
3.18	2.21
3.18	2.22
3.18	2.22
3.18	2.22
3.18	2.16
3.18	2.21
3.18	2.20
3.18	2.20
3.18	2.21
3.18	2.21
3.18	2.21
3.18	2.21
3.18	2.21
3.18	2.24
3.18	2.22
3.18	2.22
3.18	2.22
3.18	2.23
3.18	2.23
3.18	2.23
3.18	2.24
3.18	2.21
3.18	2.21
3.18	2.21
3.18	2.22
3.18	2.22
3.18	2.22
3.18	2.22
3.18	2.22
3.18	2.22
3.18	2.23
3.18	2.23
3.18	2.23
3.18	2.23
3.18	2.24
3.18	2.24
3.18	2.24
3.18	2.25
3.18	2.24
3.18	2.23
3.18	2.23
3.18	2.23
3.18	2.23
3.18	2.23
3.18	2.23
3.18	2.23
3.18	2.32
3.18	2.24
3.18	2.24
3.18	2.24
3.18	2.25
3.18	2.25
3.18	2.25
3.18	2.25
3.18	2.17
3.18	2.24
3.18	2.24
3.18	2.24
3.18	2.24
3.18	2.24
3.18	2.24
3.18	2.24
